"Date","Price","Open","High","Low","Vol.","Change %"
"05/14/2008","1.6311","1.6294","1.6341","1.6265","","0.12%"
"05/13/2008","1.6291","1.6233","1.6310","1.6183","","0.40%"
"05/12/2008","1.6226","1.6115","1.6233","1.6108","","0.69%"
"05/09/2008","1.6115","1.6183","1.6194","1.6064","","-0.43%"
"05/08/2008","1.6184","1.6244","1.6254","1.6169","","-0.31%"
"05/07/2008","1.6234","1.6342","1.6346","1.6245","","-0.60%"
"05/06/2008","1.6332","1.6329","1.6338","1.6251","","0.08%"
"05/05/2008","1.6319","1.6295","1.6353","1.6280","","0.04%"
"05/02/2008","1.6313","1.6216","1.6326","1.6163","","0.67%"
"05/01/2008","1.6205","1.6164","1.6229","1.6163","","0.24%"
"04/30/2008","1.6166","1.6158","1.6246","1.6118","","0.09%"
"04/29/2008","1.6152","1.6184","1.6199","1.6099","","-0.16%"
"04/28/2008","1.6178","1.6165","1.6204","1.6132","","0.20%"
"04/25/2008","1.6146","1.6243","1.6250","1.6136","","-0.56%"
"04/24/2008","1.6237","1.6128","1.6250","1.6100","","0.69%"
"04/23/2008","1.6126","1.6040","1.6157","1.6026","","0.55%"
"04/22/2008","1.6038","1.6048","1.6096","1.6008","","-0.01%"
"04/21/2008","1.6040","1.6094","1.6124","1.6021","","-0.36%"
"04/18/2008","1.6098","1.6006","1.6165","1.5974","","0.61%"
"04/17/2008","1.6001","1.5951","1.6015","1.5902","","0.36%"
"04/16/2008","1.5943","1.5892","1.5957","1.5860","","0.34%"
"04/15/2008","1.5889","1.5820","1.5888","1.5793","","0.46%"
"04/14/2008","1.5816","1.5798","1.5833","1.5759","","0.00%"
"04/11/2008","1.5816","1.5864","1.5907","1.5786","","-0.26%"
"04/10/2008","1.5857","1.5859","1.5878","1.5716","","0.08%"
"04/09/2008","1.5845","1.5932","1.5956","1.5816","","-0.53%"
"04/08/2008","1.5929","1.5914","1.5947","1.5877","","0.14%"
"04/07/2008","1.5907","1.5824","1.5959","1.5814","","0.49%"
"04/04/2008","1.5830","1.5841","1.5881","1.5769","","-0.04%"
"04/03/2008","1.5836","1.5821","1.5862","1.5781","","0.10%"
"04/02/2008","1.5820","1.5805","1.5862","1.5773","","0.11%"
"04/01/2008","1.5802","1.5681","1.5808","1.5655","","0.78%"
"03/31/2008","1.5679","1.5704","1.5763","1.5654","","-0.25%"
"03/28/2008","1.5718","1.5680","1.5756","1.5667","","0.26%"
"03/27/2008","1.5677","1.5669","1.5726","1.5648","","0.10%"
"03/26/2008","1.5662","1.5728","1.5775","1.5660","","-0.34%"
"03/25/2008","1.5715","1.5734","1.5780","1.5704","","-0.06%"
"03/24/2008","1.5725","1.5584","1.5766","1.5579","","0.98%"
"03/21/2008","1.5572","1.5566","1.5604","1.5531","","0.27%"
"03/20/2008","1.5530","1.5590","1.5708","1.5554","","-0.34%"
"03/19/2008","1.5583","1.5671","1.5703","1.5566","","-0.52%"
"03/18/2008","1.5664","1.5486","1.5662","1.5445","","1.20%"
"03/17/2008","1.5478","1.5652","1.5680","1.5370","","-1.00%"
"03/14/2008","1.5634","1.5778","1.5810","1.5632","","-0.87%"
"03/13/2008","1.5772","1.5781","1.5809","1.5678","","-0.06%"
"03/12/2008","1.5781","1.5854","1.5882","1.5776","","-0.39%"
"03/11/2008","1.5843","1.5643","1.5843","1.5620","","1.29%"
"03/10/2008","1.5641","1.5722","1.5739","1.5625","","-0.64%"
"03/07/2008","1.5742","1.5730","1.5776","1.5658","","0.05%"
"03/06/2008","1.5734","1.5822","1.5861","1.5747","","-0.56%"
"03/05/2008","1.5822","1.5790","1.5854","1.5747","","0.22%"
"03/04/2008","1.5788","1.5846","1.5852","1.5733","","-0.36%"
"03/03/2008","1.5845","1.5809","1.5867","1.5698","","0.27%"
"02/29/2008","1.5802","1.5980","1.5987","1.5819","","-1.08%"
"02/28/2008","1.5975","1.6067","1.6082","1.5961","","-0.60%"
"02/27/2008","1.6071","1.6106","1.6164","1.6050","","-0.12%"
"02/26/2008","1.6091","1.6152","1.6176","1.6105","","-0.40%"
"02/25/2008","1.6155","1.6104","1.6181","1.6097","","0.42%"
"02/22/2008","1.6088","1.6144","1.6166","1.6067","","-0.30%"
"02/21/2008","1.6136","1.6176","1.6234","1.6137","","-0.23%"
"02/20/2008","1.6173","1.6115","1.6171","1.6090","","0.38%"
"02/19/2008","1.6111","1.6157","1.6164","1.6084","","-0.27%"
"02/18/2008","1.6155","1.6052","1.6172","1.6042","","0.69%"
"02/15/2008","1.6044","1.6072","1.6102","1.5988","","-0.17%"
"02/14/2008","1.6071","1.6151","1.6189","1.6058","","-0.48%"
"02/13/2008","1.6149","1.6071","1.6162","1.6043","","0.53%"
"02/12/2008","1.6064","1.6003","1.6091","1.5977","","0.39%"
"02/11/2008","1.6001","1.6003","1.6027","1.5940","","0.08%"
"02/08/2008","1.5989","1.5986","1.6040","1.5970","","0.04%"
"02/07/2008","1.5983","1.6060","1.6080","1.5960","","-0.45%"
"02/06/2008","1.6055","1.6107","1.6113","1.6032","","-0.28%"
"02/05/2008","1.6100","1.6137","1.6220","1.6095","","-0.21%"
"02/04/2008","1.6134","1.6126","1.6186","1.6102","","0.12%"
"02/01/2008","1.6115","1.6070","1.6130","1.5998","","0.34%"
"01/31/2008","1.6061","1.6114","1.6123","1.6014","","-0.35%"
"01/30/2008","1.6118","1.6153","1.6193","1.6108","","-0.27%"
"01/29/2008","1.6161","1.6102","1.6176","1.6077","","0.37%"
"01/28/2008","1.6101","1.6092","1.6121","1.6030","","0.05%"
"01/25/2008","1.6093","1.6050","1.6147","1.6041","","0.32%"
"01/24/2008","1.6042","1.5960","1.6040","1.5888","","0.49%"
"01/23/2008","1.5964","1.6027","1.6075","1.5815","","-0.39%"
"01/22/2008","1.6027","1.6019","1.6081","1.5945","","0.08%"
"01/21/2008","1.6014","1.6050","1.6077","1.5944","","-0.29%"
"01/18/2008","1.6061","1.6120","1.6183","1.6066","","-0.41%"
"01/17/2008","1.6127","1.6120","1.6185","1.6092","","0.03%"
"01/16/2008","1.6122","1.6182","1.6187","1.6072","","-0.38%"
"01/15/2008","1.6184","1.6250","1.6257","1.6172","","-0.38%"
"01/14/2008","1.6246","1.6283","1.6324","1.6227","","-0.18%"
"01/11/2008","1.6275","1.6335","1.6355","1.6242","","-0.32%"
"01/10/2008","1.6327","1.6369","1.6387","1.6284","","-0.18%"
"01/09/2008","1.6357","1.6366","1.6409","1.6333","","0.00%"
"01/08/2008","1.6357","1.6406","1.6456","1.6368","","-0.27%"
"01/07/2008","1.6401","1.6330","1.6426","1.6327","","0.42%"
"01/04/2008","1.6332","1.6386","1.6433","1.6322","","-0.32%"
"01/03/2008","1.6385","1.6468","1.6484","1.6389","","-0.50%"
"01/02/2008","1.6467","1.6541","1.6563","1.6437","","-0.37%"
"01/01/2008","1.6528","1.6541","1.6553","1.6525","","-0.02%"
"12/31/2007","1.6531","1.6591","1.6616","1.6531","","-0.36%"
"12/28/2007","1.6590","1.6661","1.6671","1.6569","","-0.41%"
"12/27/2007","1.6659","1.6683","1.6695","1.6638","","-0.11%"
"12/26/2007","1.6678","1.6668","1.6710","1.6639","","0.10%"
"12/25/2007","1.6661","1.6651","1.6742","1.6395","","0.05%"
"12/24/2007","1.6652","1.6617","1.6684","1.6570","","0.30%"
"12/21/2007","1.6602","1.6590","1.6631","1.6587","","0.07%"
"12/20/2007","1.6591","1.6611","1.6623","1.6572","","-0.10%"
"12/19/2007","1.6608","1.6604","1.6632","1.6577","","0.04%"
"12/18/2007","1.6601","1.6542","1.6619","1.6537","","0.45%"
"12/17/2007","1.6527","1.6632","1.6662","1.6540","","-0.61%"
"12/14/2007","1.6628","1.6695","1.6720","1.6622","","-0.40%"
"12/13/2007","1.6695","1.6684","1.6723","1.6638","","0.09%"
"12/12/2007","1.6680","1.6577","1.6735","1.6547","","0.75%"
"12/11/2007","1.6556","1.6598","1.6669","1.6573","","-0.22%"
"12/10/2007","1.6593","1.6533","1.6602","1.6518","","0.34%"
"12/07/2007","1.6536","1.6531","1.6575","1.6522","","0.02%"
"12/06/2007","1.6532","1.6479","1.6533","1.6458","","0.38%"
"12/05/2007","1.6469","1.6481","1.6519","1.6449","","-0.07%"
"12/04/2007","1.6480","1.6530","1.6580","1.6464","","-0.23%"
"12/03/2007","1.6518","1.6555","1.6572","1.6513","","-0.28%"
"11/30/2007","1.6565","1.6487","1.6593","1.6477","","0.51%"
"11/29/2007","1.6481","1.6487","1.6514","1.6469","","-0.02%"
"11/28/2007","1.6484","1.6388","1.6512","1.6370","","0.63%"
"11/27/2007","1.6380","1.6317","1.6400","1.6302","","0.44%"
"11/26/2007","1.6308","1.6352","1.6402","1.6322","","-0.28%"
"11/23/2007","1.6353","1.6358","1.6367","1.6296","","0.01%"
"11/22/2007","1.6351","1.6375","1.6389","1.6326","","-0.11%"
"11/21/2007","1.6369","1.6410","1.6420","1.6344","","-0.29%"
"11/20/2007","1.6416","1.6358","1.6432","1.6342","","0.38%"
"11/19/2007","1.6354","1.6390","1.6403","1.6354","","-0.24%"
"11/16/2007","1.6393","1.6400","1.6420","1.6348","","-0.09%"
"11/15/2007","1.6407","1.6469","1.6481","1.6408","","-0.35%"
"11/14/2007","1.6465","1.6463","1.6492","1.6435","","0.08%"
"11/13/2007","1.6452","1.6410","1.6463","1.6387","","0.29%"
"11/12/2007","1.6405","1.6464","1.6482","1.6374","","-0.41%"
"11/09/2007","1.6473","1.6551","1.6561","1.6440","","-0.43%"
"11/08/2007","1.6544","1.6594","1.6615","1.6526","","-0.29%"
"11/07/2007","1.6592","1.6670","1.6721","1.6577","","-0.45%"
"11/06/2007","1.6667","1.6698","1.6708","1.6631","","-0.11%"
"11/05/2007","1.6685","1.6746","1.6747","1.6668","","-0.34%"
"11/02/2007","1.6742","1.6704","1.6764","1.6667","","0.26%"
"11/01/2007","1.6698","1.6776","1.6795","1.6699","","-0.43%"
"10/31/2007","1.6770","1.6729","1.6785","1.6707","","0.23%"
"10/30/2007","1.6731","1.6797","1.6802","1.6725","","-0.36%"
"10/29/2007","1.6792","1.6782","1.6810","1.6746","","0.19%"
"10/26/2007","1.6760","1.6698","1.6753","1.6691","","0.41%"
"10/25/2007","1.6691","1.6718","1.6729","1.6675","","-0.14%"
"10/24/2007","1.6714","1.6732","1.6739","1.6669","","-0.07%"
"10/23/2007","1.6726","1.6704","1.6737","1.6665","","0.18%"
"10/22/2007","1.6696","1.6663","1.6698","1.6622","","0.08%"
"10/19/2007","1.6683","1.6714","1.6739","1.6676","","-0.19%"
"10/18/2007","1.6714","1.6766","1.6774","1.6677","","-0.27%"
"10/17/2007","1.6760","1.6763","1.6807","1.6713","","0.00%"
"10/16/2007","1.6760","1.6774","1.6789","1.6733","","-0.04%"
"10/15/2007","1.6767","1.6795","1.6814","1.6757","","-0.14%"
"10/12/2007","1.6791","1.6782","1.6831","1.6751","","0.11%"
"10/11/2007","1.6773","1.6731","1.6829","1.6726","","0.28%"
"10/10/2007","1.6727","1.6695","1.6737","1.6685","","0.22%"
"10/09/2007","1.6690","1.6668","1.6696","1.6639","","0.16%"
"10/08/2007","1.6663","1.6668","1.6687","1.6637","","0.05%"
"10/05/2007","1.6654","1.6605","1.6669","1.6590","","0.32%"
"10/04/2007","1.6601","1.6633","1.6645","1.6591","","-0.16%"
"10/03/2007","1.6628","1.6634","1.6678","1.6620","","0.01%"
"10/02/2007","1.6626","1.6634","1.6671","1.6617","","-0.04%"
"10/01/2007","1.6633","1.6622","1.6667","1.6576","","0.12%"
"09/28/2007","1.6613","1.6611","1.6622","1.6574","","0.05%"
"09/27/2007","1.6605","1.6538","1.6612","1.6522","","0.42%"
"09/26/2007","1.6536","1.6495","1.6550","1.6484","","0.28%"
"09/25/2007","1.6490","1.6520","1.6528","1.6465","","-0.14%"
"09/24/2007","1.6513","1.6514","1.6555","1.6501","","-0.01%"
"09/21/2007","1.6515","1.6492","1.6540","1.6479","","0.15%"
"09/20/2007","1.6490","1.6533","1.6537","1.6442","","-0.23%"
"09/19/2007","1.6528","1.6514","1.6567","1.6488","","0.11%"
"09/18/2007","1.6510","1.6462","1.6526","1.6430","","0.29%"
"09/17/2007","1.6462","1.6493","1.6496","1.6438","","-0.24%"
"09/14/2007","1.6501","1.6455","1.6519","1.6427","","0.31%"
"09/13/2007","1.6450","1.6474","1.6502","1.6405","","-0.13%"
"09/12/2007","1.6472","1.6458","1.6481","1.6408","","0.11%"
"09/11/2007","1.6454","1.6376","1.6452","1.6362","","0.54%"
"09/10/2007","1.6366","1.6354","1.6396","1.6331","","0.06%"
"09/07/2007","1.6357","1.6447","1.6483","1.6335","","-0.57%"
"09/06/2007","1.6450","1.6435","1.6464","1.6419","","0.09%"
"09/05/2007","1.6436","1.6489","1.6497","1.6425","","-0.29%"
"09/04/2007","1.6484","1.6464","1.6496","1.6433","","0.15%"
"09/03/2007","1.6460","1.6468","1.6490","1.6445","","-0.07%"
"08/31/2007","1.6471","1.6415","1.6484","1.6413","","0.33%"
"08/30/2007","1.6417","1.6408","1.6435","1.6378","","0.09%"
"08/29/2007","1.6403","1.6336","1.6405","1.6315","","0.44%"
"08/28/2007","1.6331","1.6414","1.6423","1.6340","","-0.51%"
"08/27/2007","1.6415","1.6419","1.6448","1.6409","","-0.07%"
"08/24/2007","1.6426","1.6375","1.6432","1.6326","","0.29%"
"08/23/2007","1.6379","1.6341","1.6425","1.6336","","0.23%"
"08/22/2007","1.6341","1.6244","1.6343","1.6231","","0.63%"
"08/21/2007","1.6238","1.6247","1.6264","1.6204","","-0.06%"
"08/20/2007","1.6247","1.6286","1.6311","1.6231","","-0.19%"
"08/17/2007","1.6278","1.6336","1.6351","1.6173","","-0.27%"
"08/16/2007","1.6322","1.6379","1.6390","1.6251","","-0.30%"
"08/15/2007","1.6371","1.6386","1.6439","1.6342","","-0.07%"
"08/14/2007","1.6382","1.6405","1.6451","1.6376","","-0.13%"
"08/13/2007","1.6403","1.6406","1.6446","1.6353","","-0.05%"
"08/10/2007","1.6411","1.6365","1.6460","1.6303","","0.30%"
"08/09/2007","1.6362","1.6510","1.6517","1.6358","","-0.90%"
"08/08/2007","1.6510","1.6452","1.6513","1.6430","","0.35%"
"08/07/2007","1.6452","1.6437","1.6465","1.6398","","0.11%"
"08/06/2007","1.6434","1.6374","1.6423","1.6348","","0.22%"
"08/03/2007","1.6398","1.6505","1.6536","1.6402","","-0.62%"
"08/02/2007","1.6500","1.6462","1.6524","1.6419","","0.26%"
"08/01/2007","1.6457","1.6431","1.6469","1.6346","","0.21%"
"07/31/2007","1.6423","1.6478","1.6527","1.6442","","-0.29%"
"07/30/2007","1.6470","1.6458","1.6493","1.6412","","-0.02%"
"07/27/2007","1.6474","1.6543","1.6566","1.6469","","-0.37%"
"07/26/2007","1.6536","1.6650","1.6663","1.6538","","-0.67%"
"07/25/2007","1.6648","1.6627","1.6689","1.6616","","0.15%"
"07/24/2007","1.6623","1.6655","1.6684","1.6621","","-0.17%"
"07/23/2007","1.6652","1.6617","1.6669","1.6583","","0.33%"
"07/20/2007","1.6597","1.6611","1.6635","1.6580","","-0.03%"
"07/19/2007","1.6602","1.6577","1.6621","1.6555","","0.17%"
"07/18/2007","1.6573","1.6573","1.6584","1.6532","","0.04%"
"07/17/2007","1.6566","1.6577","1.6589","1.6525","","-0.02%"
"07/16/2007","1.6570","1.6574","1.6584","1.6548","","-0.02%"
"07/13/2007","1.6573","1.6587","1.6600","1.6549","","-0.05%"
"07/12/2007","1.6582","1.6579","1.6592","1.6558","","0.05%"
"07/11/2007","1.6574","1.6531","1.6584","1.6516","","0.28%"
"07/10/2007","1.6527","1.6579","1.6589","1.6529","","-0.30%"
"07/09/2007","1.6576","1.6601","1.6608","1.6565","","-0.11%"
"07/06/2007","1.6595","1.6555","1.6607","1.6548","","0.26%"
"07/05/2007","1.6552","1.6562","1.6580","1.6521","","-0.05%"
"07/04/2007","1.6561","1.6547","1.6577","1.6537","","0.11%"
"07/03/2007","1.6542","1.6503","1.6561","1.6482","","0.28%"
"07/02/2007","1.6496","1.6537","1.6551","1.6459","","-0.26%"
"06/29/2007","1.6539","1.6557","1.6579","1.6526","","-0.08%"
"06/28/2007","1.6552","1.6537","1.6575","1.6524","","0.14%"
"06/27/2007","1.6529","1.6524","1.6540","1.6490","","0.04%"
"06/26/2007","1.6523","1.6540","1.6559","1.6507","","-0.05%"
"06/25/2007","1.6531","1.6549","1.6562","1.6516","","-0.14%"
"06/22/2007","1.6555","1.6624","1.6641","1.6542","","-0.41%"
"06/21/2007","1.6623","1.6589","1.6638","1.6584","","0.23%"
"06/20/2007","1.6585","1.6656","1.6661","1.6586","","-0.43%"
"06/19/2007","1.6656","1.6663","1.6675","1.6612","","-0.02%"
"06/18/2007","1.6659","1.6616","1.6653","1.6607","","0.26%"
"06/15/2007","1.6615","1.6587","1.6626","1.6566","","0.21%"
"06/14/2007","1.6580","1.6566","1.6599","1.6537","","0.15%"
"06/13/2007","1.6555","1.6525","1.6569","1.6515","","0.24%"
"06/12/2007","1.6516","1.6538","1.6569","1.6523","","-0.15%"
"06/11/2007","1.6540","1.6511","1.6555","1.6491","","0.16%"
"06/08/2007","1.6514","1.6441","1.6521","1.6434","","0.48%"
"06/07/2007","1.6435","1.6426","1.6501","1.6417","","0.07%"
"06/06/2007","1.6424","1.6472","1.6484","1.6420","","-0.26%"
"06/05/2007","1.6467","1.6509","1.6521","1.6457","","-0.24%"
"06/04/2007","1.6506","1.6530","1.6551","1.6482","","-0.19%"
"06/01/2007","1.6538","1.6483","1.6543","1.6477","","0.38%"
"05/31/2007","1.6476","1.6458","1.6502","1.6450","","0.12%"
"05/30/2007","1.6456","1.6479","1.6485","1.6443","","-0.11%"
"05/29/2007","1.6474","1.6530","1.6533","1.6470","","-0.31%"
"05/28/2007","1.6526","1.6508","1.6533","1.6498","","0.13%"
"05/25/2007","1.6504","1.6489","1.6527","1.6474","","0.08%"
"05/24/2007","1.6490","1.6522","1.6531","1.6482","","-0.17%"
"05/23/2007","1.6518","1.6539","1.6552","1.6497","","-0.09%"
"05/22/2007","1.6533","1.6571","1.6577","1.6530","","-0.24%"
"05/21/2007","1.6572","1.6589","1.6616","1.6541","","-0.04%"
"05/18/2007","1.6578","1.6562","1.6586","1.6523","","0.11%"
"05/17/2007","1.6560","1.6534","1.6568","1.6514","","0.17%"
"05/16/2007","1.6532","1.6519","1.6554","1.6504","","0.12%"
"05/15/2007","1.6512","1.6515","1.6542","1.6481","","0.02%"
"05/14/2007","1.6509","1.6499","1.6525","1.6477","","0.13%"
"05/11/2007","1.6488","1.6451","1.6491","1.6413","","0.28%"
"05/10/2007","1.6442","1.6489","1.6507","1.6446","","-0.25%"
"05/09/2007","1.6484","1.6500","1.6504","1.6465","","-0.07%"
"05/08/2007","1.6495","1.6476","1.6510","1.6469","","0.17%"
"05/07/2007","1.6467","1.6480","1.6486","1.6438","","0.03%"
"05/04/2007","1.6462","1.6477","1.6503","1.6441","","-0.10%"
"05/03/2007","1.6478","1.6498","1.6516","1.6461","","-0.10%"
"05/02/2007","1.6494","1.6520","1.6538","1.6488","","-0.12%"
"05/01/2007","1.6514","1.6476","1.6537","1.6461","","0.26%"
"04/30/2007","1.6471","1.6421","1.6490","1.6414","","0.09%"
"04/27/2007","1.6457","1.6437","1.6471","1.6408","","0.14%"
"04/26/2007","1.6434","1.6428","1.6453","1.6415","","0.09%"
"04/25/2007","1.6419","1.6388","1.6435","1.6370","","0.20%"
"04/24/2007","1.6386","1.6423","1.6426","1.6359","","-0.18%"
"04/23/2007","1.6416","1.6431","1.6436","1.6387","","-0.03%"
"04/20/2007","1.6421","1.6406","1.6440","1.6397","","0.14%"
"04/19/2007","1.6398","1.6386","1.6408","1.6317","","0.09%"
"04/18/2007","1.6383","1.6398","1.6412","1.6351","","-0.10%"
"04/17/2007","1.6399","1.6434","1.6445","1.6382","","-0.21%"
"04/16/2007","1.6433","1.6445","1.6469","1.6423","","-0.01%"
"04/13/2007","1.6434","1.6408","1.6447","1.6345","","0.17%"
"04/12/2007","1.6406","1.6395","1.6452","1.6370","","0.10%"
"04/11/2007","1.6390","1.6352","1.6402","1.6337","","0.29%"
"04/10/2007","1.6342","1.6383","1.6393","1.6330","","-0.21%"
"04/09/2007","1.6376","1.6350","1.6394","1.6336","","0.18%"
"04/06/2007","1.6347","1.6317","1.6355","1.6286","","0.20%"
"04/05/2007","1.6315","1.6313","1.6325","1.6285","","0.05%"
"04/04/2007","1.6307","1.6297","1.6322","1.6277","","0.09%"
"04/03/2007","1.6293","1.6245","1.6303","1.6233","","0.30%"
"04/02/2007","1.6245","1.6229","1.6249","1.6207","","0.08%"
"03/30/2007","1.6232","1.6236","1.6274","1.6188","","0.01%"
"03/29/2007","1.6230","1.6197","1.6252","1.6189","","0.25%"
"03/28/2007","1.6190","1.6189","1.6222","1.6145","","0.16%"
"03/27/2007","1.6164","1.6203","1.6225","1.6176","","-0.22%"
"03/26/2007","1.6199","1.6195","1.6233","1.6165","","0.04%"
"03/23/2007","1.6192","1.6187","1.6204","1.6153","","0.07%"
"03/22/2007","1.6181","1.6187","1.6218","1.6167","","-0.03%"
"03/21/2007","1.6186","1.6141","1.6191","1.6130","","0.32%"
"03/20/2007","1.6134","1.6125","1.6147","1.6105","","0.09%"
"03/19/2007","1.6119","1.6060","1.6144","1.6048","","0.34%"
"03/16/2007","1.6065","1.6116","1.6137","1.6037","","-0.29%"
"03/15/2007","1.6111","1.6097","1.6134","1.6065","","0.05%"
"03/14/2007","1.6103","1.6075","1.6103","1.6026","","0.25%"
"03/13/2007","1.6063","1.6155","1.6167","1.6072","","-0.51%"
"03/12/2007","1.6145","1.6181","1.6198","1.6128","","-0.27%"
"03/09/2007","1.6188","1.6120","1.6193","1.6100","","0.43%"
"03/08/2007","1.6119","1.6043","1.6142","1.6022","","0.51%"
"03/07/2007","1.6038","1.6062","1.6083","1.6028","","-0.12%"
"03/06/2007","1.6057","1.5989","1.6065","1.5965","","0.46%"
"03/05/2007","1.5984","1.6060","1.6069","1.5925","","-0.38%"
"03/02/2007","1.6045","1.6113","1.6138","1.6033","","-0.41%"
"03/01/2007","1.6111","1.6136","1.6147","1.6052","","-0.09%"
"02/28/2007","1.6125","1.6121","1.6150","1.6105","","0.00%"
"02/27/2007","1.6125","1.6216","1.6228","1.6122","","-0.52%"
"02/26/2007","1.6210","1.6228","1.6245","1.6191","","-0.14%"
"02/23/2007","1.6232","1.6256","1.6276","1.6208","","-0.13%"
"02/22/2007","1.6253","1.6266","1.6296","1.6247","","-0.02%"
"02/21/2007","1.6257","1.6249","1.6292","1.6233","","0.12%"
"02/20/2007","1.6237","1.6220","1.6279","1.6198","","0.14%"
"02/19/2007","1.6214","1.6223","1.6244","1.6195","","-0.02%"
"02/16/2007","1.6217","1.6229","1.6235","1.6198","","-0.02%"
"02/15/2007","1.6221","1.6277","1.6288","1.6218","","-0.34%"
"02/14/2007","1.6277","1.6256","1.6290","1.6236","","0.16%"
"02/13/2007","1.6251","1.6251","1.6275","1.6225","","0.04%"
"02/12/2007","1.6244","1.6222","1.6257","1.6213","","0.07%"
"02/09/2007","1.6232","1.6246","1.6278","1.6224","","-0.07%"
"02/08/2007","1.6244","1.6150","1.6265","1.6144","","0.59%"
"02/07/2007","1.6149","1.6100","1.6155","1.6087","","0.34%"
"02/06/2007","1.6094","1.6141","1.6153","1.6085","","-0.27%"
"02/05/2007","1.6137","1.6181","1.6186","1.6128","","-0.17%"
"02/02/2007","1.6164","1.6193","1.6208","1.6158","","-0.18%"
"02/01/2007","1.6193","1.6212","1.6222","1.6162","","-0.07%"
"01/31/2007","1.6204","1.6233","1.6264","1.6197","","-0.15%"
"01/30/2007","1.6228","1.6240","1.6256","1.6210","","0.01%"
"01/29/2007","1.6227","1.6193","1.6241","1.6178","","0.25%"
"01/26/2007","1.6186","1.6149","1.6205","1.6136","","0.26%"
"01/25/2007","1.6144","1.6185","1.6195","1.6123","","-0.28%"
"01/24/2007","1.6189","1.6178","1.6228","1.6150","","0.01%"
"01/23/2007","1.6187","1.6174","1.6195","1.6132","","0.09%"
"01/22/2007","1.6173","1.6178","1.6202","1.6166","","0.00%"
"01/19/2007","1.6173","1.6165","1.6200","1.6154","","0.09%"
"01/18/2007","1.6159","1.6138","1.6202","1.6127","","0.11%"
"01/17/2007","1.6141","1.6125","1.6155","1.6118","","0.15%"
"01/16/2007","1.6117","1.6157","1.6163","1.6116","","-0.17%"
"01/15/2007","1.6144","1.6126","1.6155","1.6111","","0.18%"
"01/12/2007","1.6115","1.6107","1.6146","1.6092","","0.09%"
"01/11/2007","1.6100","1.6128","1.6175","1.6097","","-0.19%"
"01/10/2007","1.6131","1.6136","1.6153","1.6109","","-0.01%"
"01/09/2007","1.6132","1.6105","1.6153","1.6094","","0.21%"
"01/08/2007","1.6098","1.6073","1.6114","1.6058","","0.17%"
"01/05/2007","1.6071","1.6132","1.6144","1.6039","","-0.33%"
"01/04/2007","1.6124","1.6146","1.6155","1.6103","","-0.11%"
"01/03/2007","1.6142","1.6107","1.6168","1.6101","","0.24%"
"01/02/2007","1.6103","1.6088","1.6127","1.6069","","0.11%"
"01/01/2007","1.6086","1.6077","1.6085","1.6047","","0.05%"
"12/29/2006","1.6078","1.6065","1.6105","1.6048","","0.14%"
"12/28/2006","1.6055","1.6085","1.6107","1.6047","","-0.19%"
"12/27/2006","1.6085","1.6021","1.6092","1.6012","","0.43%"
"12/26/2006","1.6016","1.6000","1.6037","1.5991","","0.07%"
"12/25/2006","1.6004","1.6006","1.6054","1.5970","","-0.03%"
"12/22/2006","1.6009","1.6027","1.6045","1.6006","","-0.09%"
"12/21/2006","1.6024","1.6046","1.6054","1.6018","","-0.11%"
"12/20/2006","1.6042","1.6021","1.6057","1.6010","","0.17%"
"12/19/2006","1.6015","1.6011","1.6056","1.5989","","0.05%"
"12/18/2006","1.6007","1.5978","1.6018","1.5970","","0.21%"
"12/15/2006","1.5974","1.5970","1.6019","1.5961","","0.08%"
"12/14/2006","1.5961","1.5940","1.5999","1.5924","","0.16%"
"12/13/2006","1.5936","1.5936","1.5960","1.5918","","0.06%"
"12/12/2006","1.5926","1.5924","1.5949","1.5897","","0.05%"
"12/11/2006","1.5918","1.5902","1.5928","1.5881","","0.08%"
"12/08/2006","1.5905","1.5880","1.5930","1.5868","","0.19%"
"12/07/2006","1.5875","1.5892","1.5899","1.5865","","-0.08%"
"12/06/2006","1.5887","1.5881","1.5900","1.5866","","0.09%"
"12/05/2006","1.5872","1.5919","1.5932","1.5854","","-0.24%"
"12/04/2006","1.5910","1.5908","1.5946","1.5898","","0.00%"
"12/01/2006","1.5910","1.5869","1.5919","1.5856","","0.27%"
"11/30/2006","1.5867","1.5909","1.5934","1.5860","","-0.24%"
"11/29/2006","1.5905","1.5873","1.5917","1.5866","","0.25%"
"11/28/2006","1.5866","1.5840","1.5903","1.5831","","0.15%"
"11/27/2006","1.5842","1.5835","1.5871","1.5827","","0.08%"
"11/24/2006","1.5830","1.5852","1.5863","1.5808","","-0.13%"
"11/23/2006","1.5850","1.5873","1.5888","1.5825","","-0.11%"
"11/22/2006","1.5868","1.5940","1.5946","1.5862","","-0.41%"
"11/21/2006","1.5933","1.5945","1.5961","1.5911","","-0.08%"
"11/20/2006","1.5945","1.5955","1.5976","1.5916","","-0.08%"
"11/17/2006","1.5958","1.5968","1.6014","1.5947","","-0.03%"
"11/16/2006","1.5963","1.5980","1.6016","1.5960","","-0.10%"
"11/15/2006","1.5979","1.5935","1.6003","1.5925","","0.30%"
"11/14/2006","1.5932","1.5942","1.5968","1.5926","","-0.05%"
"11/13/2006","1.5940","1.5926","1.5953","1.5909","","0.01%"
"11/10/2006","1.5938","1.5944","1.5951","1.5911","","-0.01%"
