"Date","Price","Open","High","Low","Vol.","Change %"
"06/25/2007","166.49","166.68","166.93","165.93","","-0.19%"
"06/22/2007","166.81","165.65","166.98","165.59","","0.68%"
"06/21/2007","165.68","165.57","165.79","165.33","","0.13%"
"06/20/2007","165.47","165.64","166.06","165.19","","-0.08%"
"06/19/2007","165.60","165.88","166.14","165.28","","-0.16%"
"06/18/2007","165.86","165.18","166.04","165.15","","0.38%"
"06/15/2007","165.24","163.64","165.33","163.57","","1.03%"
"06/14/2007","163.55","163.30","163.82","163.08","","0.20%"
"06/13/2007","163.23","161.86","163.41","161.49","","0.89%"
"06/12/2007","161.79","162.57","162.74","161.80","","-0.49%"
"06/11/2007","162.59","162.74","162.80","162.07","","-0.10%"
"06/08/2007","162.76","162.44","162.92","161.74","","0.20%"
"06/07/2007","162.43","163.50","164.02","162.30","","-0.64%"
"06/06/2007","163.48","164.12","164.42","163.23","","-0.40%"
"06/05/2007","164.13","164.26","164.62","163.89","","-0.04%"
"06/04/2007","164.20","164.10","164.45","163.86","","0.04%"
"06/01/2007","164.13","163.76","164.24","163.54","","0.24%"
"05/31/2007","163.74","163.36","164.00","163.03","","0.26%"
"05/30/2007","163.32","163.63","163.72","162.95","","-0.15%"
"05/29/2007","163.56","163.68","164.34","162.95","","-0.04%"
"05/28/2007","163.62","163.75","163.86","163.57","","-0.02%"
"05/25/2007","163.65","163.07","163.86","162.19","","0.43%"
"05/24/2007","162.95","163.70","163.74","162.83","","-0.45%"
"05/23/2007","163.69","163.45","164.03","163.37","","0.17%"
"05/22/2007","163.41","163.58","163.68","163.23","","-0.09%"
"05/21/2007","163.56","163.75","163.98","163.22","","-0.02%"
"05/18/2007","163.60","163.69","163.92","162.59","","-0.02%"
"05/17/2007","163.63","163.27","163.86","163.19","","0.21%"
"05/16/2007","163.28","163.45","163.94","163.05","","-0.07%"
"05/15/2007","163.39","163.04","163.68","162.59","","0.26%"
"05/14/2007","162.97","162.74","163.24","162.56","","0.20%"
"05/11/2007","162.65","161.57","162.67","161.05","","0.59%"
"05/10/2007","161.69","162.43","163.05","161.51","","-0.41%"
"05/09/2007","162.36","162.53","162.60","162.05","","-0.08%"
"05/08/2007","162.49","163.32","163.41","161.86","","-0.48%"
"05/07/2007","163.27","163.37","163.48","162.95","","-0.02%"
"05/04/2007","163.30","163.14","163.50","162.76","","0.09%"
"05/03/2007","163.15","163.30","163.64","163.04","","-0.06%"
"05/02/2007","163.24","163.00","163.43","162.47","","0.21%"
"05/01/2007","162.90","163.01","163.32","162.67","","-0.06%"
"04/30/2007","162.99","162.60","163.30","162.41","","-0.18%"
"04/27/2007","163.28","162.54","163.38","162.20","","0.47%"
"04/26/2007","162.52","161.88","162.81","161.68","","0.44%"
"04/25/2007","161.81","161.68","162.05","161.26","","0.09%"
"04/24/2007","161.67","161.08","161.86","160.20","","0.45%"
"04/23/2007","160.95","161.49","161.85","160.39","","-0.22%"
"04/20/2007","161.30","161.26","161.96","161.07","","0.08%"
"04/19/2007","161.17","161.37","161.48","159.57","","-0.15%"
"04/18/2007","161.42","161.37","161.68","160.39","","-0.01%"
"04/17/2007","161.43","162.06","162.20","161.10","","-0.34%"
"04/16/2007","161.98","161.85","162.45","161.43","","0.40%"
"04/13/2007","161.33","160.66","161.48","159.89","","0.42%"
"04/12/2007","160.65","160.30","160.89","160.15","","0.22%"
"04/11/2007","160.29","159.98","160.50","159.55","","0.25%"
"04/10/2007","159.89","159.39","160.17","159.01","","0.35%"
"04/09/2007","159.34","159.50","159.64","159.20","","-0.12%"
"04/06/2007","159.53","159.45","159.77","159.23","","0.12%"
"04/05/2007","159.34","158.69","159.55","158.41","","0.43%"
"04/04/2007","158.65","158.56","159.08","158.14","","0.03%"
"04/03/2007","158.61","157.46","158.88","157.33","","0.70%"
"04/02/2007","157.50","157.18","157.64","156.92","","0.13%"
"03/30/2007","157.30","157.40","157.63","156.61","","-0.04%"
"03/29/2007","157.36","155.63","157.51","155.33","","1.10%"
"03/28/2007","155.65","157.33","157.59","155.43","","-1.07%"
"03/27/2007","157.34","157.44","158.05","157.15","","-0.09%"
"03/26/2007","157.48","156.74","157.56","156.28","","0.41%"
"03/23/2007","156.83","157.45","157.65","156.38","","-0.39%"
"03/22/2007","157.44","157.31","157.67","156.82","","0.11%"
"03/21/2007","157.27","156.20","157.51","156.04","","0.73%"
"03/20/2007","156.13","156.45","156.95","155.56","","-0.13%"
"03/19/2007","156.34","155.00","156.62","154.76","","0.64%"
"03/16/2007","155.34","155.60","155.92","155.20","","-0.11%"
"03/15/2007","155.51","154.80","155.87","154.68","","0.50%"
"03/14/2007","154.74","153.45","154.94","152.64","","0.93%"
"03/13/2007","153.31","155.22","155.31","153.24","","-1.24%"
"03/12/2007","155.24","155.33","155.76","154.19","","0.14%"
"03/09/2007","155.02","153.76","155.20","153.64","","0.84%"
"03/08/2007","153.73","152.95","154.32","152.20","","0.51%"
"03/07/2007","152.95","153.01","153.57","152.41","","0.01%"
"03/06/2007","152.93","151.46","153.23","150.72","","1.01%"
"03/05/2007","151.40","154.06","154.24","150.85","","-1.80%"
"03/02/2007","154.17","155.01","155.20","153.57","","-0.54%"
"03/01/2007","155.01","156.75","157.29","154.51","","-1.07%"
"02/28/2007","156.68","156.21","156.95","155.86","","0.34%"
"02/27/2007","156.15","159.01","159.29","155.73","","-1.74%"
"02/26/2007","158.92","159.29","159.62","158.57","","-0.28%"
"02/23/2007","159.36","159.57","159.67","159.10","","-0.07%"
"02/22/2007","159.47","158.82","159.65","158.52","","0.39%"
"02/21/2007","158.85","157.70","159.06","157.30","","0.80%"
"02/20/2007","157.59","157.27","158.10","157.20","","0.23%"
"02/19/2007","157.23","157.07","157.51","156.82","","0.29%"
"02/16/2007","156.77","156.69","157.09","156.16","","0.09%"
"02/15/2007","156.63","158.55","158.66","156.64","","-1.17%"
"02/14/2007","158.48","157.96","158.79","157.75","","0.42%"
"02/13/2007","157.82","158.06","158.17","157.26","","-0.14%"
"02/12/2007","158.04","158.26","159.02","157.54","","-0.09%"
"02/09/2007","158.19","157.86","158.39","157.51","","0.24%"
"02/08/2007","157.81","156.97","158.04","156.89","","0.52%"
"02/07/2007","157.00","155.92","157.29","155.75","","0.76%"
"02/06/2007","155.82","155.66","156.22","155.24","","0.16%"
"02/05/2007","155.57","156.98","157.05","155.42","","-0.87%"
"02/02/2007","156.94","157.22","157.88","156.75","","-0.17%"
"02/01/2007","157.21","157.27","157.51","156.54","","-0.03%"
"01/31/2007","157.26","157.72","157.91","156.76","","-0.25%"
"01/30/2007","157.65","157.76","158.18","157.39","","0.00%"
"01/29/2007","157.65","156.92","158.03","156.88","","0.43%"
"01/26/2007","156.98","156.75","157.44","156.46","","0.18%"
"01/25/2007","156.70","157.04","157.23","155.76","","-0.18%"
"01/24/2007","156.99","158.45","158.64","156.42","","-0.90%"
"01/23/2007","158.42","157.53","158.51","157.32","","0.64%"
"01/22/2007","157.41","157.21","157.67","157.04","","0.17%"
"01/19/2007","157.15","157.13","157.71","156.84","","0.03%"
"01/18/2007","157.10","156.10","157.41","155.94","","0.65%"
"01/17/2007","156.09","155.82","156.24","155.49","","0.13%"
"01/16/2007","155.88","155.81","156.38","155.64","","0.06%"
"01/15/2007","155.78","155.66","156.14","155.07","","0.28%"
"01/12/2007","155.34","155.36","155.89","155.10","","0.08%"
"01/11/2007","155.22","154.78","156.38","154.58","","0.28%"
"01/10/2007","154.79","155.20","155.29","154.51","","-0.30%"
"01/09/2007","155.25","154.70","155.48","154.52","","0.42%"
"01/08/2007","154.60","154.35","154.67","153.65","","0.24%"
"01/05/2007","154.23","155.77","155.87","153.92","","-0.98%"
"01/04/2007","155.75","157.17","157.35","155.67","","-0.85%"
"01/03/2007","157.09","157.75","158.08","157.06","","-0.41%"
"01/02/2007","157.73","157.05","157.94","156.91","","0.39%"
"01/01/2007","157.11","157.13","157.15","156.76","","0.05%"
"12/29/2006","157.03","156.32","157.22","156.24","","0.43%"
"12/28/2006","156.35","155.90","156.78","155.66","","0.39%"
"12/27/2006","155.75","156.04","156.29","155.39","","-0.17%"
"12/26/2006","156.02","155.93","156.39","155.71","","0.06%"
"12/25/2006","155.93","156.05","156.42","155.29","","-0.10%"
"12/22/2006","156.09","155.89","156.47","155.82","","0.14%"
"12/21/2006","155.87","156.01","156.46","155.52","","-0.07%"
"12/20/2006","155.98","155.82","156.43","155.76","","0.13%"
"12/19/2006","155.77","154.71","155.89","154.34","","0.71%"
"12/18/2006","154.67","154.36","154.84","154.06","","0.08%"
"12/15/2006","154.54","154.91","155.71","153.78","","-0.22%"
"12/14/2006","154.88","155.32","155.61","154.70","","-0.26%"
"12/13/2006","155.29","155.09","155.48","154.89","","0.17%"
"12/12/2006","155.02","154.87","155.28","154.51","","0.13%"
"12/11/2006","154.82","153.37","154.95","153.18","","0.76%"
"12/08/2006","153.65","153.12","154.07","152.95","","0.38%"
"12/07/2006","153.07","153.12","153.30","152.55","","0.01%"
"12/06/2006","153.06","153.00","153.20","152.37","","0.07%"
"12/05/2006","152.95","153.74","153.93","152.58","","-0.46%"
"12/04/2006","153.66","153.92","154.20","153.57","","-0.16%"
"12/01/2006","153.90","153.32","154.17","153.04","","0.42%"
"11/30/2006","153.26","153.07","153.51","152.87","","0.16%"
"11/29/2006","153.02","153.25","153.47","152.50","","-0.12%"
"11/28/2006","153.21","152.42","153.33","152.27","","0.52%"
"11/27/2006","152.41","152.16","152.52","151.81","","0.49%"
"11/24/2006","151.67","150.48","151.76","150.45","","0.80%"
"11/23/2006","150.47","151.05","151.15","150.31","","-0.34%"
"11/22/2006","150.99","151.41","151.49","150.60","","-0.23%"
"11/21/2006","151.34","151.29","151.60","151.10","","0.09%"
"11/20/2006","151.21","151.18","151.72","151.07","","0.23%"
"11/17/2006","150.86","151.28","151.38","150.78","","-0.21%"
"11/16/2006","151.18","151.37","151.52","151.01","","-0.09%"
"11/15/2006","151.31","150.64","151.49","150.58","","0.44%"
"11/14/2006","150.64","151.32","151.37","150.50","","-0.40%"
"11/13/2006","151.24","151.01","151.49","150.78","","0.15%"
"11/10/2006","151.01","151.25","151.34","150.89","","-0.14%"
"11/09/2006","151.22","150.32","151.56","150.26","","0.62%"
"11/08/2006","150.29","150.31","150.53","150.17","","0.00%"
"11/07/2006","150.29","150.51","150.60","150.15","","-0.10%"
"11/06/2006","150.44","150.17","150.62","149.83","","0.25%"
"11/03/2006","150.07","149.66","150.22","149.42","","0.33%"
"11/02/2006","149.58","149.32","149.77","148.86","","0.19%"
"11/01/2006","149.29","149.28","149.57","149.01","","0.03%"
"10/31/2006","149.24","149.45","149.82","148.93","","-0.14%"
"10/30/2006","149.45","149.57","149.69","149.07","","-0.23%"
"10/27/2006","149.79","150.25","150.76","149.33","","-0.28%"
"10/26/2006","150.21","150.06","150.51","149.91","","0.09%"
"10/25/2006","150.07","149.91","150.20","149.57","","0.14%"
"10/24/2006","149.86","149.78","150.07","149.61","","0.11%"
"10/23/2006","149.70","149.83","149.94","149.50","","-0.03%"
"10/20/2006","149.74","149.17","149.87","149.05","","0.40%"
"10/19/2006","149.14","148.99","149.30","148.72","","0.11%"
"10/18/2006","148.98","148.78","149.18","148.47","","0.20%"
"10/17/2006","148.69","149.20","149.37","148.52","","-0.30%"
"10/16/2006","149.13","149.64","149.80","148.95","","-0.37%"
"10/13/2006","149.68","149.82","150.16","149.57","","-0.13%"
"10/12/2006","149.88","149.89","150.13","149.62","","0.01%"
"10/11/2006","149.87","150.04","150.22","149.69","","-0.10%"
"10/10/2006","150.02","150.02","150.27","149.77","","0.03%"
"10/09/2006","149.98","149.80","150.32","149.58","","0.04%"
"10/06/2006","149.92","149.42","150.03","149.09","","0.37%"
"10/05/2006","149.37","149.83","149.91","148.97","","-0.24%"
"10/04/2006","149.73","150.15","150.50","149.45","","-0.25%"
"10/03/2006","150.10","149.88","150.24","149.54","","0.10%"
"10/02/2006","149.95","149.85","150.29","149.45","","0.15%"
"09/29/2006","149.73","149.60","149.92","149.06","","0.15%"
"09/28/2006","149.50","149.15","149.81","149.04","","0.24%"
"09/27/2006","149.14","148.55","149.42","148.22","","0.44%"
"09/26/2006","148.48","148.59","148.78","147.68","","-0.04%"
"09/25/2006","148.54","148.98","149.22","148.29","","-0.26%"
"09/22/2006","148.93","148.72","149.37","148.59","","0.22%"
"09/21/2006","148.61","148.93","149.20","148.47","","-0.21%"
"09/20/2006","148.92","149.20","149.32","148.26","","-0.20%"
"09/19/2006","149.22","149.82","150.26","148.58","","-0.35%"
"09/18/2006","149.74","148.38","149.95","148.31","","0.69%"
"09/15/2006","148.72","149.51","149.84","148.35","","-0.58%"
"09/14/2006","149.59","149.26","149.88","149.01","","0.30%"
"09/13/2006","149.15","149.60","149.77","149.01","","-0.25%"
"09/12/2006","149.53","149.39","149.83","149.15","","0.07%"
"09/11/2006","149.43","148.12","149.51","147.74","","0.85%"
"09/08/2006","148.17","148.29","148.41","147.54","","-0.05%"
"09/07/2006","148.25","149.35","149.84","147.75","","-0.80%"
"09/06/2006","149.44","148.70","149.50","148.59","","0.48%"
"09/05/2006","148.73","149.40","149.48","148.22","","-0.41%"
"09/04/2006","149.34","150.31","150.41","149.03","","-0.63%"
"09/01/2006","150.29","150.40","150.51","149.61","","0.04%"
"08/31/2006","150.23","150.29","150.79","150.01","","0.01%"
"08/30/2006","150.21","149.61","150.46","149.48","","0.38%"
"08/29/2006","149.64","149.82","150.05","148.98","","-0.08%"
"08/28/2006","149.76","149.67","150.02","149.57","","0.16%"
"08/25/2006","149.52","148.77","149.83","148.54","","0.54%"
"08/24/2006","148.72","148.81","149.53","148.48","","-0.04%"
"08/23/2006","148.78","149.20","149.38","148.73","","-0.28%"
"08/22/2006","149.20","149.39","149.74","148.91","","-0.08%"
"08/21/2006","149.32","148.48","149.76","148.44","","0.56%"
"08/18/2006","148.49","148.81","148.97","148.08","","-0.10%"
"08/17/2006","148.64","148.75","148.90","148.24","","-0.07%"
"08/16/2006","148.75","148.43","148.97","148.19","","0.26%"
"08/15/2006","148.36","148.41","148.61","148.01","","0.00%"
"08/14/2006","148.36","147.99","148.57","147.84","","0.30%"
"08/11/2006","147.92","147.45","148.42","147.23","","0.33%"
"08/10/2006","147.43","148.38","148.61","147.17","","-0.56%"
"08/09/2006","148.26","147.94","148.51","147.61","","0.26%"
"08/08/2006","147.87","147.85","148.05","147.34","","0.09%"
"08/07/2006","147.74","147.10","148.05","147.07","","0.31%"
"08/04/2006","147.29","147.20","147.89","147.01","","0.07%"
"08/03/2006","147.18","146.63","147.45","146.18","","0.40%"
"08/02/2006","146.60","147.00","147.03","146.37","","-0.22%"
"08/01/2006","146.93","146.36","147.07","145.87","","0.40%"
"07/31/2006","146.34","146.38","146.63","145.68","","0.03%"
"07/28/2006","146.29","146.99","147.16","146.07","","-0.46%"
"07/27/2006","146.96","147.88","148.07","146.86","","-0.60%"
"07/26/2006","147.84","147.43","147.92","146.76","","0.35%"
"07/25/2006","147.33","147.38","147.94","147.25","","-0.04%"
"07/24/2006","147.39","147.57","147.73","147.15","","-0.02%"
"07/21/2006","147.42","147.79","147.87","146.84","","-0.24%"
"07/20/2006","147.77","147.13","147.92","146.95","","0.46%"
"07/19/2006","147.09","146.70","147.30","146.30","","0.32%"
"07/18/2006","146.62","146.70","147.01","146.22","","-0.05%"
"07/17/2006","146.69","147.00","147.18","146.46","","-0.11%"
"07/14/2006","146.85","146.43","147.19","146.38","","0.33%"
"07/13/2006","146.37","146.70","146.84","146.14","","-0.18%"
"07/12/2006","146.64","145.93","146.81","145.76","","0.51%"
"07/11/2006","145.90","145.49","145.99","145.14","","0.29%"
"07/10/2006","145.48","146.00","146.12","144.98","","-0.39%"
"07/07/2006","146.05","147.12","147.31","145.91","","-0.71%"
"07/06/2006","147.09","147.20","147.44","146.57","","-0.01%"
"07/05/2006","147.11","146.95","147.41","146.53","","0.18%"
"07/04/2006","146.84","146.78","147.00","146.45","","0.08%"
"07/03/2006","146.72","146.24","147.05","145.90","","0.28%"
"06/30/2006","146.31","145.77","146.50","145.57","","0.45%"
"06/29/2006","145.65","146.14","146.33","145.31","","-0.31%"
"06/28/2006","146.10","146.25","146.39","145.60","","-0.09%"
"06/27/2006","146.23","146.33","146.66","146.06","","-0.05%"
"06/26/2006","146.30","145.79","146.43","145.51","","0.38%"
"06/23/2006","145.75","146.03","146.19","145.14","","-0.21%"
"06/22/2006","146.06","145.41","146.30","145.22","","0.49%"
"06/21/2006","145.35","144.60","145.53","144.40","","0.59%"
"06/20/2006","144.50","145.24","145.32","144.18","","-0.50%"
"06/19/2006","145.22","145.69","145.88","144.81","","-0.26%"
"06/16/2006","145.60","145.02","145.69","144.86","","0.46%"
"06/15/2006","144.93","144.92","145.30","144.73","","0.00%"
"06/14/2006","144.93","144.66","145.20","144.36","","0.18%"
"06/13/2006","144.67","143.97","145.02","143.82","","0.51%"
"06/12/2006","143.94","144.02","144.34","143.62","","-0.09%"
"06/09/2006","144.07","144.47","144.50","143.65","","-0.28%"
"06/08/2006","144.48","145.19","145.73","144.27","","-0.48%"
"06/07/2006","145.18","145.28","145.40","144.69","","0.01%"
"06/06/2006","145.16","144.81","145.51","144.44","","0.23%"
"06/05/2006","144.83","144.39","145.00","144.21","","0.36%"
"06/02/2006","144.31","144.28","144.80","143.95","","0.03%"
"06/01/2006","144.27","144.23","144.44","143.72","","0.06%"
"05/31/2006","144.19","144.38","144.49","143.78","","-0.12%"
"05/30/2006","144.36","143.38","144.47","143.24","","0.70%"
"05/29/2006","143.36","143.40","143.73","143.01","","-0.05%"
"05/26/2006","143.43","143.11","143.68","142.76","","0.24%"
"05/25/2006","143.08","144.04","144.15","142.77","","-0.63%"
"05/24/2006","143.98","143.44","144.27","143.15","","0.37%"
"05/23/2006","143.45","143.42","143.80","142.62","","-0.05%"
"05/22/2006","143.52","142.59","143.80","142.40","","0.62%"
"05/19/2006","142.63","142.34","142.93","142.01","","0.15%"
"05/18/2006","142.41","141.40","142.55","141.03","","0.79%"
"05/17/2006","141.30","141.09","141.57","140.12","","0.21%"
"05/16/2006","141.00","141.37","141.76","140.81","","-0.28%"
"05/15/2006","141.40","141.89","142.11","141.00","","-0.59%"
"05/12/2006","142.24","142.08","142.51","141.04","","0.17%"
"05/11/2006","142.00","141.28","142.17","141.15","","0.49%"
"05/10/2006","141.31","141.70","141.92","141.00","","-0.24%"
"05/09/2006","141.65","141.94","142.04","141.24","","-0.16%"
"05/08/2006","141.87","142.66","142.98","141.60","","-0.94%"
"05/05/2006","143.21","144.18","144.80","142.95","","-0.69%"
"05/04/2006","144.20","143.48","144.51","143.36","","0.46%"
"05/03/2006","143.54","143.04","143.74","142.78","","0.41%"
"05/02/2006","142.95","142.70","143.77","142.67","","0.20%"
"05/01/2006","142.66","143.44","143.66","142.38","","-0.80%"
"04/28/2006","143.81","143.07","143.92","142.98","","0.57%"
"04/27/2006","143.00","142.89","143.17","142.07","","0.20%"
"04/26/2006","142.72","142.72","143.20","142.60","","-0.01%"
"04/25/2006","142.74","142.09","142.87","141.47","","0.51%"
"04/24/2006","142.02","143.01","143.42","141.72","","-1.27%"
"04/21/2006","143.84","144.72","145.12","143.80","","-0.56%"
"04/20/2006","144.65","145.19","145.52","144.48","","-0.33%"
"04/19/2006","145.13","144.64","145.45","144.22","","0.39%"
"04/18/2006","144.57","144.36","144.80","144.14","","0.19%"
"04/17/2006","144.30","143.72","144.62","143.55","","0.42%"
"04/14/2006","143.70","143.55","143.86","143.44","","0.06%"
"04/13/2006","143.61","143.42","143.64","143.05","","0.13%"
"04/12/2006","143.42","143.66","143.82","142.86","","-0.19%"
"04/11/2006","143.70","143.32","144.00","143.22","","0.29%"
"04/10/2006","143.28","143.04","143.61","142.79","","0.21%"
"04/07/2006","142.98","143.99","144.02","142.67","","-0.67%"
"04/06/2006","143.94","144.27","144.96","143.65","","-0.15%"
"04/05/2006","144.16","144.08","144.57","143.19","","0.10%"
"04/04/2006","144.01","142.86","144.19","142.63","","0.82%"
"04/03/2006","142.84","142.70","143.10","142.40","","0.20%"
"03/31/2006","142.56","142.74","143.01","142.22","","-0.14%"
"03/30/2006","142.76","141.67","142.79","141.53","","0.79%"
"03/29/2006","141.64","141.56","141.89","141.17","","0.06%"
"03/28/2006","141.55","140.26","141.75","139.70","","0.99%"
"03/27/2006","140.16","141.51","141.64","139.97","","-0.79%"
"03/24/2006","141.28","141.17","141.89","140.93","","0.13%"
"03/23/2006","141.10","141.22","141.44","140.72","","-0.09%"
"03/22/2006","141.23","141.82","142.01","140.98","","-0.38%"
"03/21/2006","141.77","141.47","141.91","141.20","","0.29%"
"03/20/2006","141.36","141.24","141.74","140.66","","0.11%"
"03/17/2006","141.20","142.27","142.38","141.12","","-0.76%"
"03/16/2006","142.28","141.61","142.50","141.56","","0.47%"
"03/15/2006","141.61","141.25","141.67","141.07","","0.30%"
"03/14/2006","141.19","142.16","142.18","140.94","","-0.63%"
"03/13/2006","142.08","141.66","142.35","141.57","","0.29%"
"03/10/2006","141.67","140.77","141.88","140.51","","0.66%"
"03/09/2006","140.74","140.50","141.14","139.73","","0.18%"
"03/08/2006","140.49","140.10","140.64","139.51","","0.24%"
"03/07/2006","140.15","141.30","141.38","139.75","","-0.79%"
"03/06/2006","141.26","140.23","141.41","140.11","","0.78%"
"03/03/2006","140.16","139.47","140.22","139.12","","0.49%"
"03/02/2006","139.48","138.35","139.70","138.21","","0.85%"
"03/01/2006","138.30","138.00","138.86","137.77","","0.24%"
"02/28/2006","137.97","137.69","138.43","137.48","","0.23%"
"02/27/2006","137.65","138.72","138.98","137.16","","-0.76%"
"02/24/2006","138.71","139.62","139.68","138.60","","-0.64%"
"02/23/2006","139.61","141.16","141.25","139.25","","-1.08%"
"02/22/2006","141.13","141.42","141.65","140.65","","-0.16%"
"02/21/2006","141.36","141.21","141.73","141.07","","0.16%"
"02/20/2006","141.13","140.97","141.53","140.94","","0.12%"
"02/17/2006","140.96","139.97","141.39","139.72","","0.79%"
"02/16/2006","139.86","140.15","140.31","139.82","","-0.16%"
"02/15/2006","140.08","139.89","140.41","139.46","","0.12%"
"02/14/2006","139.91","140.16","140.22","139.30","","-0.14%"
"02/13/2006","140.11","140.19","140.62","139.76","","-0.09%"
"02/10/2006","140.24","142.33","142.59","139.96","","-1.48%"
"02/09/2006","142.35","141.73","142.40","141.63","","0.50%"
"02/08/2006","141.64","141.31","141.82","140.90","","0.18%"
"02/07/2006","141.39","142.38","142.62","141.00","","-0.71%"
"02/06/2006","142.40","142.97","143.14","142.15","","-0.34%"
"02/03/2006","142.88","143.36","143.45","142.69","","-0.32%"
"02/02/2006","143.34","142.36","143.44","142.25","","0.68%"
"02/01/2006","142.37","142.54","142.78","142.01","","-0.08%"
"01/31/2006","142.48","142.18","142.69","141.59","","0.22%"
"01/30/2006","142.17","141.89","142.37","141.54","","0.25%"
"01/27/2006","141.82","142.13","142.49","141.65","","-0.20%"
"01/26/2006","142.11","141.74","142.35","141.54","","0.32%"
"01/25/2006","141.66","140.80","142.09","140.71","","0.70%"
"01/24/2006","140.67","140.83","141.11","140.36","","-0.05%"
"01/23/2006","140.74","139.93","141.07","139.69","","0.62%"
"01/20/2006","139.87","139.64","139.99","138.97","","0.22%"
"01/19/2006","139.56","139.59","139.75","138.76","","0.09%"
"01/18/2006","139.44","139.76","140.13","139.14","","-0.16%"
"01/17/2006","139.66","139.27","140.01","139.02","","0.32%"
"01/16/2006","139.21","138.75","139.44","138.37","","0.46%"
"01/13/2006","138.57","137.54","138.76","137.51","","0.78%"
"01/12/2006","137.50","138.42","138.82","137.11","","-0.61%"
"01/11/2006","138.35","137.95","138.57","137.89","","0.33%"
"01/10/2006","137.89","138.19","138.51","137.77","","-0.16%"
"01/09/2006","138.11","139.13","139.20","137.64","","-0.63%"
"01/06/2006","138.98","140.29","140.65","138.83","","-0.90%"
"01/05/2006","140.24","140.68","140.95","139.99","","-0.28%"
"01/04/2006","140.63","139.60","140.79","139.38","","0.78%"
"01/03/2006","139.54","139.44","139.88","138.87","","0.12%"
"01/02/2006","139.37","139.60","139.82","138.95","","-0.15%"
"12/30/2005","139.58","139.58","139.86","138.64","","0.05%"
"12/29/2005","139.51","139.54","139.92","139.27","","0.02%"
"12/28/2005","139.48","138.91","139.97","138.80","","0.45%"
"12/27/2005","138.85","137.80","139.10","137.68","","0.89%"
"12/26/2005","137.63","137.89","138.57","137.57","","-0.24%"
"12/23/2005","137.96","138.55","138.68","137.57","","-0.35%"
"12/22/2005","138.44","138.87","139.26","138.24","","-0.24%"
"12/21/2005","138.77","138.97","139.42","138.50","","-0.14%"
"12/20/2005","138.96","139.39","139.98","138.50","","-0.25%"
"12/19/2005","139.31","139.00","140.10","138.88","","0.24%"
"12/16/2005","138.97","139.20","140.00","138.17","","-0.14%"
"12/15/2005","139.16","140.87","141.16","138.95","","-1.11%"
"12/14/2005","140.72","143.32","143.62","140.14","","-1.72%"
"12/13/2005","143.18","143.09","143.63","143.05","","0.10%"
"12/12/2005","143.03","142.25","143.67","142.19","","0.34%"
"12/09/2005","142.55","142.20","142.70","141.74","","0.33%"
"12/08/2005","142.08","141.83","142.63","141.29","","0.20%"
"12/07/2005","141.80","142.43","142.59","141.54","","-0.39%"
"12/06/2005","142.35","142.46","142.84","142.32","","0.01%"
"12/05/2005","142.34","141.73","142.75","141.61","","0.81%"
"12/02/2005","141.20","141.42","141.81","140.67","","-0.12%"
"12/01/2005","141.37","141.25","141.55","140.73","","0.11%"
"11/30/2005","141.21","140.97","141.39","140.51","","0.18%"
"11/29/2005","140.96","140.80","141.13","140.32","","0.16%"
"11/28/2005","140.73","140.20","140.98","139.97","","0.36%"
"11/25/2005","140.23","140.19","140.68","140.04","","0.04%"
"11/24/2005","140.18","140.33","140.45","139.88","","-0.06%"
"11/23/2005","140.27","140.33","140.53","139.45","","0.03%"
"11/22/2005","140.23","139.54","140.44","139.41","","0.54%"
"11/21/2005","139.47","140.36","140.76","139.25","","-0.48%"
"11/18/2005","140.14","139.61","140.26","139.05","","0.44%"
"11/17/2005","139.53","139.07","139.62","138.45","","0.37%"
"11/16/2005","139.01","139.33","139.92","138.88","","-0.19%"
"11/15/2005","139.27","138.86","139.42","138.78","","0.32%"
"11/14/2005","138.83","138.26","139.41","138.20","","0.48%"
"11/11/2005","138.16","138.16","138.34","137.49","","0.01%"
"11/10/2005","138.15","138.32","138.79","138.03","","-0.09%"
"11/09/2005","138.27","138.12","138.46","137.53","","0.13%"
"11/08/2005","138.09","138.91","138.98","137.76","","-0.56%"
"11/07/2005","138.87","139.70","139.77","138.47","","-0.64%"
"11/04/2005","139.76","139.98","140.90","139.40","","-0.09%"
"11/03/2005","139.89","141.02","141.23","139.81","","-0.77%"
"11/02/2005","140.97","140.24","141.07","140.12","","0.61%"
"11/01/2005","140.11","139.60","140.17","139.48","","0.42%"
"10/31/2005","139.52","139.53","139.91","139.30","","0.00%"
"10/28/2005","139.52","140.14","140.22","139.32","","-0.43%"
"10/27/2005","140.12","139.80","140.24","139.58","","0.25%"
"10/26/2005","139.77","139.29","140.00","139.09","","0.37%"
"10/25/2005","139.25","138.27","139.32","138.01","","0.66%"
"10/24/2005","138.34","138.41","138.51","137.94","","-0.06%"
"10/21/2005","138.42","138.63","139.18","138.30","","-0.10%"
"10/20/2005","138.56","138.34","138.70","138.00","","0.19%"
"10/19/2005","138.30","138.38","138.64","137.64","","-0.07%"
"10/18/2005","138.40","138.18","138.72","138.01","","0.20%"
"10/17/2005","138.13","137.87","138.51","137.63","","0.33%"
"10/14/2005","137.67","137.69","138.00","137.42","","-0.02%"
"10/13/2005","137.70","137.47","137.75","136.96","","0.17%"
"10/12/2005","137.47","137.35","137.76","137.04","","0.15%"
